시장명,x좌표,y좌표
진천중앙시장, 36.856818276448934, 127.44297066455215
진천중앙시장, 36.85692954758815, 127.4428859216848
진천중앙시장, 36.856879127873256, 127.44270774437393
진천중앙시장, 36.85684435563671, 127.44250131944066
진천중앙시장, 36.85679567447898, 127.4425034923347
진천중앙시장, 36.856778288343726, 127.44241657657328
진천중앙시장, 36.856717436839105, 127.44235573554033
진천중앙시장, 36.856717436839105, 127.4422905487193
진천중앙시장, 36.85684435563671, 127.44227316556701
진천중앙시장, 36.85683740118752, 127.44219276848774
감곡시장, 37.11876725342468, 127.6375903305667
감곡시장, 37.11885547098283, 127.63764841313498
감곡시장, 37.118802540460265, 127.63782542667643
감곡시장, 37.118873114482106, 127.6379056359374
감곡시장, 37.11892163408397, 127.63791116761055
감곡시장, 37.118974564523285, 127.63813520037396
감곡시장, 37.11889516885044, 127.63817115624955
감곡시장, 37.118820183971906, 127.63826796053003
감곡시장, 37.11875622622267, 127.638348169791
감곡시장, 37.11877607518511, 127.63842561321539
감곡시장, 37.11863272145058, 127.63854454418852
감곡시장, 37.11858420166356, 127.63858879757389
감곡시장, 37.11875843166321, 127.6386579434885
감곡시장, 37.11872093916549, 127.63888474208849
감곡시장, 37.11866139221919, 127.63898431220555
감곡시장, 37.11861066700578, 127.63915579407381
감곡시장, 37.11851362737238, 127.63912536987138
감곡시장, 37.118509216477015, 127.63918068660307
감곡시장, 37.1184915728929, 127.63933004177868
감곡시장, 37.118445258465066, 127.63950705532011
감곡시장, 37.118385711301954, 127.63973108808351
감곡시장, 37.11833278045098, 127.63991363329811
감곡시장, 37.11845187481364, 127.63990533578837
감곡시장, 37.11846069661083, 127.64007128598344
감곡시장, 37.1183636567852, 127.64008234932981
감곡시장, 37.11825558956026, 127.64004915929077
감곡시장, 37.118237945917045, 127.63993575999079
감곡시장, 37.11815854947174, 127.63983895571032
감곡시장, 37.11806150925881, 127.63983342403715
감곡시장, 37.11803504372464, 127.63973108808351
감곡시장, 37.11801740003002, 127.63961492294692
감곡시장, 37.118028427339624, 127.63944344107865
감곡시장, 37.11803724918616, 127.63918068660307
감곡시장, 37.118059303798, 127.63898707804212
감곡시장, 37.1180703311015, 127.63889857127141
감곡시장, 37.118074742022465, 127.63877964029825
감곡시장, 37.1182533841051, 127.6387907036446
감곡시장, 37.118271027744704, 127.63866900683486
감곡시장, 37.11833278045098, 127.63861092426657
감곡시장, 37.11841879306501, 127.63844220823489
감곡시장, 37.11829969865028, 127.63840072068612
감곡시장, 37.11827323319936, 127.63836199897392
감곡시장, 37.118445258465066, 127.63782819251301
감곡시장, 37.118526860056974, 127.63786691422518
감곡시장, 37.11857758532657, 127.6376456472984
감곡시장, 37.11850480558137, 127.6376096914228
감곡시장, 37.11851252464855, 127.63755437469109
감곡시장, 37.11866690582729, 127.6376083085045
삼성시장, 37.019679885653, 127.49833384544759
삼성시장, 37.01936439328217, 127.49848680314582
삼성시장, 37.019346074330095, 127.49851994398044
삼성시장, 37.01932164905376, 127.4984460144263
삼성시장, 37.01922191242726, 127.49847915526091
삼성시장, 37.019199522554324, 127.49855563411002
삼성시장, 37.01914049467589, 127.49856073269997
삼성시장, 37.01912828200567, 127.49849954962069
삼성시장, 37.01904686415399, 127.4985148453905
삼성시장, 37.018979694360674, 127.49856073269997
삼성시장, 37.018953233516704, 127.49869329603845
삼성시장, 37.01892677266354, 127.49870859180826
삼성시장, 37.01894305626659, 127.49859642282956
삼성시장, 37.01892677266354, 127.49852504257038
삼성시장, 37.01876800735088, 127.49856583128992
삼성시장, 37.01877207826049, 127.4986295636642
삼성시장, 37.01870490822426, 127.49864740872898
삼성시장, 37.018540036065396, 127.49865250731893
삼성시장, 37.018542071526326, 127.49874428193786
삼성시장, 37.01850950414486, 127.49874938052782
삼성시장, 37.018495255911084, 127.49865760590886
삼성시장, 37.018407730987825, 127.49867800026864
삼성시장, 37.01833038329732, 127.49870349321831
삼성시장, 37.01822860990034, 127.49874938052782
삼성시장, 37.01820011332478, 127.49864485943401
삼성시장, 37.01794398995723, 127.49873895324802
삼성시장, 37.017963264369946, 127.49862630047282
삼성시장, 37.0179140075278, 127.49839563050454
삼성시장, 37.018759935817115, 127.49803353229848
삼성시장, 37.01880570321336, 127.49808965594081
삼성시장, 37.01908624933412, 127.49803332955321
삼성시장, 37.019116231301034, 127.49819694429816
삼성시장, 37.01917833676628, 127.49818621546242
삼성시장, 37.01916762893108, 127.49807624489615
삼성시장, 37.01922759278884, 127.49800650746387
삼성시장, 37.01942675811964, 127.49789921910651
대소시장, 36.96885918863555, 127.48306863409706
대소시장, 36.96896146693983, 127.48319664808254
대소시장, 36.96895711467435, 127.48328108283893
대소시장, 36.96852406301618, 127.48352621600261
대소시장, 36.968545824464826, 127.48374955955175
대소시장, 36.9686024042022, 127.48383671800995
대소시장, 36.96850665385277, 127.48395111348635
대소시장, 36.96828903897433, 127.48411725929729
대소시장, 36.968232459004064, 127.4842670628973
대소시장, 36.96841090338291, 127.48437328726825
대소시장, 36.96834561890259, 127.48455032788646
대소시장, 36.968245515924, 127.48451491976281
대소시장, 36.96821504977396, 127.48459390711558
대소시장, 36.96831950509479, 127.48466744706468
대소시장, 36.9682781582141, 127.48474371071559
대소시장, 36.96817370283663, 127.48471647369752
대소시장, 36.9681345320331, 127.48480363215572
대소시장, 36.9683064481876, 127.48490985652664
대소시장, 36.96825422053616, 127.48492619873757
대소시장, 36.96806271884094, 127.48537016213402
대소시장, 36.96800396254242, 127.48537016213402
대소시장, 36.96800396254242, 127.48543553097768
대소시장, 36.96805836652409, 127.48549545241768
대소시장, 36.96811712278063, 127.4855717160686
대소시장, 36.96819220015352, 127.48565751267588
대소시장, 36.96824442784752, 127.48574603298498
대소시장, 36.96830159851916, 127.4858179308586
대소시장, 36.968361602496465, 127.48590644375341
대소시장, 36.96843232140902, 127.48595807627538
대소시장, 36.96843807996896, 127.48595085999324
대소시장, 36.96851094180463, 127.48600450417191
대소시장, 36.9685602306539, 127.48604071399251
대소시장, 36.96855035483574, 127.48621901846364
대소시장, 36.96807504480085, 127.4872078738756
대소시장, 36.96786282830711, 127.48739878249817
대소시장, 36.96767216455294, 127.4872452255759
대소시장, 36.967748430111925, 127.48704394150212
대소시장, 36.96762905789885, 127.48694641210552
대소시장, 36.96766387481366, 127.4868219064929
대소시장, 36.96761579430809, 127.4868468076154
대소시장, 36.9675527922203, 127.48682813177352
대소시장, 36.96746492080023, 127.48698791397642
대소시장, 36.96733725836775, 127.48690906042174
대소시장, 36.96723280712739, 127.48678662990264
대소시장, 36.96715985696975, 127.48674097784466
대소시장, 36.96747984236929, 127.48577813444014
대소시장, 36.96752958091164, 127.48571173144674
대소시장, 36.96753289681355, 127.48559760127882
대소시장, 36.96763071584778, 127.48522408444086
대소시장, 36.967625742006376, 127.4851867327304
대소시장, 36.967794852593684, 127.48469701065394
대소시장, 36.96783795915388, 127.48469908574748
대소시장, 36.96787609185986, 127.48457873032193
대소시장, 36.9679034479198, 127.48459740616383
대소시장, 36.96806095231787, 127.48425916590965
대소시장, 36.96819449466037, 127.48405645472718
대소시장, 36.96834428275877, 127.48376138253387
대소시장, 36.96841461794132, 127.4836782406322
대소시장, 36.96831693017474, 127.48349402429052
음성시장, 36.9372240886942, 127.69014530540214
음성시장, 36.93880196408087, 127.69053690815227
음성시장, 36.939205003098785, 127.69104116340902
음성시장, 36.93836462145844, 127.69111626525577
음성시장, 36.93847610118878, 127.69163124934778
음성시장, 36.93826171694722, 127.69174926653554
음성시장, 36.938321744595655, 127.69196384324056
음성시장, 36.938501827257255, 127.69196384324056
음성시장, 36.938561854716546, 127.6921676911103
음성시장, 36.93833031997014, 127.69222133528657
음성시장, 36.938278867708725, 127.6920389450873
음성시장, 36.938184538472605, 127.69204967392255
음성시장, 36.938141661508475, 127.69180291071181
음성시장, 36.936735283712714, 127.69283287889584
음성시장, 36.93674385926572, 127.69258611568509
음성시장, 36.93664095256592, 127.69256465801459
음성시장, 36.93656377244986, 127.69283287889584
음성시장, 36.93648659225563, 127.69297235375408
음성시장, 36.93641798757294, 127.69306891327133
음성시장, 36.93620359754146, 127.69322984580009
음성시장, 36.93601493381485, 127.6928650654016
음성시장, 36.935800542649524, 127.69301526909508
음성시장, 36.93580911830771, 127.6931225574476
음성시장, 36.935663331987186, 127.69343369366984
음성시장, 36.935594726563394, 127.6933585918231
음성시장, 36.93556042382834, 127.69320838812957
음성시장, 36.93510591113124, 127.69350879551659
음성시장, 36.93506303243498, 127.69318693045909
음성시장, 36.93508875965562, 127.69289725190732
음성시장, 36.934865790121506, 127.69213550460455
음성시장, 36.93567190766082, 127.69200675858157
음성시장, 36.935946328707544, 127.6918887413938
음성시장, 36.93600635817982, 127.69202821625204
음성시장, 36.936195021927645, 127.69194238557006
음성시장, 36.93613499260399, 127.69172780886507
음성시장, 36.93641798757294, 127.69152396099531
음성시장, 36.93656377244986, 127.6918243683823
음성시장, 36.93675243481778, 127.69164197818305
음성시장, 36.936658103692196, 127.69144885914852
음성시장, 36.93654662130233, 127.69141667264277
음성시장, 36.93674385926572, 127.69112699409103
음성시장, 36.936898219054896, 127.69121282477302
음성시장, 36.93695824777737, 127.69106262107952
음성시장, 36.93682103919939, 127.69094460389178
음성시장, 36.93700112540733, 127.69056909465803
음성시장, 36.93707830508045, 127.69061200999901
무극시장, 36.993553836658236, 127.59564157214758
무극시장, 36.993703141075414, 127.59617628950602
무극시장, 36.99371355765173, 127.5963675705123
무극시장, 36.99364411378271, 127.59639365428586
무극시장, 36.99363716939234, 127.59644582183304
무극시장, 36.99358855864187, 127.5965023366758
무극시장, 36.99357466985031, 127.59655450422298
무극시장, 36.99348439264339, 127.59658493529213
무극시장, 36.993453142816016, 127.59652407315376
무극시장, 36.99339411532931, 127.59654146233619
무극시장, 36.99338717091609, 127.59680664736758
무극시장, 36.99334550442346, 127.59668057579529
무극시장, 36.99307467166511, 127.59683273114116
무극시장, 36.99300175498846, 127.59663275554372
무극시장, 36.99293578269697, 127.59664579743048
무극시장, 36.99299828276402, 127.59686316221035
무극시장, 36.99275869889471, 127.59700662296505
무극시장, 36.99277953230461, 127.59712399994619
무극시장, 36.992713559820345, 127.59715877831095
무극시장, 36.99269619863077, 127.59706748510342
무극시장, 36.99262675383282, 127.59706313780782
무극시장, 36.99259203141008, 127.59685012032355
무극시장, 36.99264411503826, 127.59683273114116
무극시장, 36.99259203141008, 127.59655885151856
무극시장, 36.99248439179878, 127.59658928258771
무극시장, 36.99246703055689, 127.59648929478901
무극시장, 36.992387168793144, 127.59648712114121
무극시장, 36.99233734768983, 127.59653281000211
무극시장, 36.99227461754418, 127.59657037198958
무극시장, 36.99226916274647, 127.59661817815544
무극시장, 36.9921846133318, 127.59670183894569
무극시장, 36.991880862948264, 127.5968128473508
무극시장, 36.991829844799945, 127.59665147944096
무극시장, 36.9917949376261, 127.59667165042968
무극시장, 36.99170632703592, 127.59642623673346
무극시장, 36.99180567829667, 127.59639261841889
무극시장, 36.99182178929969, 127.59645313138509
무극시장, 36.991854011295516, 127.59644976955364
무극시장, 36.991832529966494, 127.596385894756
무극시장, 36.99189697393536, 127.59636572376725
무극시장, 36.99192651073619, 127.59642623673346
무극시장, 36.99192919589933, 127.59637580926163
무극시장, 36.992246044484524, 127.59618418486869
무극시장, 36.99244206032123, 127.59603626428468
무극시장, 36.99237224651951, 127.59578076509409
무극시장, 36.992423264303994, 127.59574378494808
무극시장, 36.99245280090042, 127.59582783073446
무극시장, 36.992522614628235, 127.595787488757
무극시장, 36.99255752146807, 127.59570008113917
무극시장, 36.99257363231184, 127.59574378494808
무극시장, 36.992600483710525, 127.59570008113917
무극시장, 36.992750851368, 127.59564965366733
무극시장, 36.99279381350125, 127.59571352846498
무극시장, 36.99293612539425, 127.5956530154988
무극시장, 36.992962976664984, 127.59577740326263
무극시장, 36.993110658484404, 127.59570344297061
무극시장, 36.993097232876316, 127.59563284451008
무극시장, 36.99336305947556, 127.59554207506076
무극시장, 36.99340602126297, 127.59566646282461
무극시장, 36.99340333615197, 127.59574042311662
괴산시장, 36.80964977083553, 127.79780209064484
괴산시장, 36.809593936900185, 127.79692769050598
괴산시장, 36.81010073574394, 127.79630005359648
괴산시장, 36.810478685240184, 127.79539346694946
괴산시장, 36.81050015958738, 127.79517352581023
괴산시장, 36.81095541433016, 127.79417037963869
괴산시장, 36.810663364429104, 127.79396653175353
괴산시장, 36.81051304419278, 127.79408454895018
괴산시장, 36.81031548000478, 127.79385387897491
괴산시장, 36.810074966392165, 127.79414892196655
괴산시장, 36.80995041440295, 127.79398798942566
괴산시장, 36.810130799976704, 127.79364466667174
괴산시장, 36.80998047869475, 127.79358565807343
괴산시장, 36.80989458068683, 127.79364466667174
괴산시장, 36.80980009276681, 127.79355883598326
괴산시장, 36.80963688608484, 127.79397189617158
괴산시장, 36.809499448609124, 127.79385387897491
괴산시장, 36.809821567304326, 127.79287755489348
괴산시장, 36.81060753123292, 127.79337108135223
괴산시장, 36.810663364429104, 127.7932423353195
괴산시장, 36.81078791525843, 127.79329061508179
괴산시장, 36.81074067186427, 127.79355347156523
괴산시장, 36.81159963811378, 127.79408991336824
괴산시장, 36.81166406019397, 127.793869972229
괴산시장, 36.81240276283885, 127.79455125331879
괴산시장, 36.81238128902535, 127.7946960926056
괴산시장, 36.812127897571116, 127.79466390609741
괴산시장, 36.8121064236805, 127.79484093189238
괴산시장, 36.81174995621659, 127.79463171958923
괴산시장, 36.81166406019397, 127.7948248386383
괴산시장, 36.8115094471104, 127.79471218585968
괴산시장, 36.81134194925085, 127.7946102619171
괴산시장, 36.811174451024826, 127.79495358467102
괴산시장, 36.81135483371461, 127.79504477977751
괴산시장, 36.811165861362326, 127.7953666448593
괴산시장, 36.81092535042119, 127.79520034790039
괴산시장, 36.81067624900705, 127.79568314552307
괴산시장, 36.81067195414796, 127.7960157394409
괴산시장, 36.81020810794966, 127.79677212238312
괴산시장, 36.81006208171299, 127.79678285121916
괴산시장, 36.80998906849025, 127.7970403432846
괴산시장, 36.809748553852195, 127.79759287834166
괴산시장, 36.80985163164673, 127.79776453971863
괴산시장, 36.809778618223255, 127.79785573482513
괴산시장, 36.80964708651264, 127.79780209064484
청천시장, 36.660053770337484, 127.7389007806778
청천시장, 36.66018286904371, 127.73805856704712
청천시장, 36.66022159861336, 127.73808002471922
청천시장, 36.66017856575699, 127.73790299892426
청천시장, 36.660324877370506, 127.73710906505585
청천시장, 36.660389426523345, 127.73714125156403
청천시장, 36.660441065806644, 127.73691594600676
청천시장, 36.6602904511335, 127.73673355579376
청천시장, 36.660002130794375, 127.73712515830995
청천시장, 36.65992467141475, 127.73701786994934
청천시장, 36.65982569542737, 127.73717880249023
청천시장, 36.65954167667014, 127.73696422576906
청천시장, 36.65961483311687, 127.73680329322816
청천시장, 36.65931790357788, 127.73651897907256
청천시장, 36.65926196020319, 127.73662626743317
청천시장, 36.659046792998545, 127.73641705513
청천시장, 36.659042489648314, 127.73628830909729
청천시장, 36.65884668695852, 127.73626953363417
청천시장, 36.65878643987686, 127.73617029190063
청천시장, 36.658687462426045, 127.73613274097443
청천시장, 36.658526085874655, 127.73623466491698
청천시장, 36.65840128777631, 127.73648679256439
청천시장, 36.65848305207051, 127.73661285638809
청천시장, 36.658648732084565, 127.73679256439208
청천시장, 36.65883162519252, 127.73683547973631
청천시장, 36.65906400639706, 127.73700177669524
청천시장, 36.65916728670723, 127.73709297180176
청천시장, 36.65893490581446, 127.7373880147934
청천시장, 36.65913716329775, 127.73748993873598
청천시장, 36.658977939366046, 127.73787617683409
청천시장, 36.65924689851843, 127.73808270692824
청천시장, 36.65944700351816, 127.73825705051422
청천시장, 36.6595438283313, 127.73834556341171
청천시장, 36.65956104161868, 127.73829996585846
청천시장, 36.6600580736312, 127.7389021217823
목도시장, 36.87297357511222, 127.85363495349885
목도시장, 36.872849125523736, 127.8535196185112
목도시장, 36.87279548339722, 127.85344451665878
목도시장, 36.87273540417076, 127.85347670316696
목도시장, 36.87247577554179, 127.8531923890114
목도시장, 36.872385656307216, 127.85298854112624
목도시장, 36.87229553696634, 127.85278737545015
목도시장, 36.87220327181672, 127.85279542207718
목도시장, 36.87214962923666, 127.85286247730254
목도시장, 36.87204878108413, 127.85290002822875
목도시장, 36.87194149566933, 127.85305827856062
목도시장, 36.87204878108413, 127.8531950712204
목도시장, 36.87207023814901, 127.85312801599503
목도시장, 36.87211958937536, 127.85320043563843
목도시장, 36.87194578708882, 127.85330504179
목도시장, 36.87199728410381, 127.85335063934325
목도시장, 36.87197797272726, 127.85338014364241
목도시장, 36.87188141577122, 127.85335332155229
목도시장, 36.8715338097189, 127.85398632287978
목도시장, 36.87157886985194, 127.85404801368713
목도시장, 36.87152522683339, 127.85412311553955
목도시장, 36.87146729233103, 127.8540587425232
목도시장, 36.87114972464876, 127.85450935363768
목도시장, 36.87139004625956, 127.85473465919495
목도시장, 36.871574578411845, 127.85459786653517
목도시장, 36.871615347083036, 127.85464078187944
목도시장, 36.87172477867181, 127.8545817732811
목도시장, 36.87170332150989, 127.85449594259262
목도시장, 36.871774130121366, 127.85441279411316
목도시장, 36.872121735080114, 127.854026556015
목도시장, 36.87229553696634, 127.85398095846176
목도시장, 36.87227193426427, 127.85390853881835
목도시장, 36.872377073517434, 127.85387098789214
목도시장, 36.87234059665006, 127.8538280725479
목도시장, 36.87246290137193, 127.8537020087242
목도시장, 36.87264528524252, 127.85391122102736
목도시장, 36.87266888782923, 127.8538763523102
목도시장, 36.87277831790877, 127.85395681858064
목도시장, 36.872971161221265, 127.85363327711819
연풍시장, 36.764230451079555, 127.99633383750916
연풍시장, 36.76425193839199, 127.99649477005005
연풍시장, 36.76435937486383, 127.9964357614517
연풍시장, 36.76443672903037, 127.9970633983612
연풍시장, 36.764518380565946, 127.99715995788573
연풍시장, 36.764518380565946, 127.99723505973816
연풍시장, 36.76441094431685, 127.99744963645934
연풍시장, 36.764539867797694, 127.99741744995119
연풍시장, 36.76454846268872, 127.99763202667236
연풍시장, 36.76461292434063, 127.9976212978363
연풍시장, 36.764853580695736, 127.99777150154112
연풍시장, 36.76476333465108, 127.9976212978363
연풍시장, 36.764853580695736, 127.99759984016418
연풍시장, 36.7649051498164, 127.99764811992644
연풍시장, 36.765038369884365, 127.9976052045822
연풍시장, 36.76500828795377, 127.9974764585495
연풍시장, 36.76505555955368, 127.99744963645934
연풍시장, 36.76502977504824, 127.99735844135284
연풍시장, 36.76513291301798, 127.9972779750824
연풍시장, 36.76505985697042, 127.99681663513184
연풍시장, 36.765038369884365, 127.99664497375487
연풍시장, 36.76488366268701, 127.99673080444335
연풍시장, 36.76475473978414, 127.99596369266509
연풍시장, 36.76507274921915, 127.99583494663237
연풍시장, 36.765089938880784, 127.99579203128813
연풍시장, 36.765236050849, 127.99574911594391
연풍시장, 36.76530480932596, 127.99582421779633
연풍시장, 36.765287619712495, 127.99555063247679
연풍시장, 36.76522745603504, 127.9953896999359
연풍시장, 36.76518448195084, 127.99525022506714
연풍시장, 36.76507704663492, 127.99501419067383
연풍시장, 36.76502547762983, 127.9950302839279
연풍시장, 36.765003990534154, 127.99482107162476
연풍시장, 36.76440664686375, 127.99505710601807
연풍시장, 36.76438086214013, 127.99505174160004
연풍시장, 36.76426483077655, 127.99520194530488
연풍시장, 36.76410582454873, 127.99520194530488
연풍시장, 36.76417458403904, 127.99552381038667
연풍시장, 36.764097229608105, 127.99555063247679
연풍시장, 36.764148799237404, 127.99572765827179
연풍시장, 36.76422185615288, 127.99569547176361
연풍시장, 36.76424334346773, 127.99575448036192
연풍시장, 36.76430350791725, 127.99608170986174
연풍시장, 36.76436796977509, 127.99607634544371
연풍시장, 36.76438086214013, 127.996307015419
연풍시장, 36.76422669079925, 127.99633417278527
